"logID","fightID","duration_s","f_kill","f_logNote3","logStatus","averageItemLevel","f_special","Cast_Seq","timestamp_s","hitPoints","x","y","special"
"6RM7B2NrL3K4mjFd",9,104,"Wipe","Random Logs","Log w/ wipe(s)",239.559997558594,"SoD",2,90.007,22100270,-13169,57560,NA
"6RM7B2NrL3K4mjFd",10,196,"Kill","Random Logs","Log w/ wipe(s)",239.520004272461,"DV",1,51.013,29218186,-16588,58019,NA
"6RM7B2NrL3K4mjFd",10,196,"Kill","Random Logs","Log w/ wipe(s)",239.520004272461,"SoL",2,90.026,21400755,-16785,58448,NA
"6RM7B2NrL3K4mjFd",10,196,"Kill","Random Logs","Log w/ wipe(s)",239.520004272461,"LV",3,141.012,10835683,-16785,58448,NA
"6RM7B2NrL3K4mjFd",10,196,"Kill","Random Logs","Log w/ wipe(s)",239.520004272461,"SoD",4,180.101,2513019,-16588,58019,NA
"DNCRP3ykhr62FWMc",14,148,"Kill","Random Logs","One-shot",247.039993286133,"SoD",1,44.975,25804181,-14190,56596,NA
"DNCRP3ykhr62FWMc",14,148,"Kill","Random Logs","One-shot",247.039993286133,"DV",2,95.988,14962058,-14190,56596,NA
"DNCRP3ykhr62FWMc",14,148,"Kill","Random Logs","One-shot",247.039993286133,"SoL",3,134.956,4452342,-14047,56447,NA
"3p6tybZdxTVMqgc8",32,188,"Kill","Random Logs","Log w/ wipe(s)",243.839996337891,"SoL",1,44.952,28186619,-16074,58122,NA
"3p6tybZdxTVMqgc8",32,188,"Kill","Random Logs","Log w/ wipe(s)",243.839996337891,"LV",2,95.976,17755619,-16074,58122,NA
"3p6tybZdxTVMqgc8",32,188,"Kill","Random Logs","Log w/ wipe(s)",243.839996337891,"SoD",3,134.977,10671720,-16230,57829,NA
"3p6tybZdxTVMqgc8",32,188,"Kill","Random Logs","Log w/ wipe(s)",243.839996337891,"DV",4,185.986,643502,-16230,57829,NA
"fpZnyMCqLb1DcvJ3",6,241,"Kill","Random Logs","One-shot",245.399993896484,"SoD",1,44.961,28754423,-16374,58359,NA
"fpZnyMCqLb1DcvJ3",6,241,"Kill","Random Logs","One-shot",245.399993896484,"LV",2,95.959,30425574,-16090,58563,NA
"fpZnyMCqLb1DcvJ3",6,241,"Kill","Random Logs","One-shot",245.399993896484,"DV",3,140.955,21845445,-16369,58449,NA
"fpZnyMCqLb1DcvJ3",6,241,"Kill","Random Logs","One-shot",245.399993896484,"SoL",4,179.943,13188676,-16090,58563,NA
"fpZnyMCqLb1DcvJ3",6,241,"Kill","Random Logs","One-shot",245.399993896484,"SoL",5,224.943,2504376,-16090,58563,NA
"TfVYp3m4BLgw87xz",4,241,"Kill","Random Logs","One-shot",245.399993896484,"SoD",1,44.998,28754423,-16374,58359,NA
"TfVYp3m4BLgw87xz",4,241,"Kill","Random Logs","One-shot",245.399993896484,"LV",2,95.982,30425574,-16090,58563,NA
"TfVYp3m4BLgw87xz",4,241,"Kill","Random Logs","One-shot",245.399993896484,"DV",3,140.985,21845445,-16369,58449,NA
"TfVYp3m4BLgw87xz",4,241,"Kill","Random Logs","One-shot",245.399993896484,"SoL",4,179.987,13188676,-16090,58563,NA
"TfVYp3m4BLgw87xz",4,241,"Kill","Random Logs","One-shot",245.399993896484,"SoL",5,224.972,2504376,-16090,58563,NA
"v1Nk3HpBaYtGLQAq",3,240,"Kill","Random Logs","One-shot",245.399993896484,"SoD",1,44.976,28754423,-16374,58359,NA
"v1Nk3HpBaYtGLQAq",3,240,"Kill","Random Logs","One-shot",245.399993896484,"LV",2,95.829,30425574,-16090,58563,NA
"v1Nk3HpBaYtGLQAq",3,240,"Kill","Random Logs","One-shot",245.399993896484,"DV",3,140.854,21845445,-16369,58449,NA
"v1Nk3HpBaYtGLQAq",3,240,"Kill","Random Logs","One-shot",245.399993896484,"SoL",4,180.655,13188676,-16090,58563,NA
"v1Nk3HpBaYtGLQAq",3,240,"Kill","Random Logs","One-shot",245.399993896484,"SoL",5,224.916,2504376,-16090,58563,NA
"aLA7cbdMZ8VYmCvG",6,154,"Kill","Random Logs","One-shot",246.479995727539,"DV",1,51.031,24629959,-16613,57955,NA
"aLA7cbdMZ8VYmCvG",6,154,"Kill","Random Logs","One-shot",246.479995727539,"SoL",2,90.025,15759696,-16785,58448,NA
"aLA7cbdMZ8VYmCvG",6,154,"Kill","Random Logs","One-shot",246.479995727539,"LV",3,141.019,4378338,-16785,58448,NA
"awk19cNAjtmYgndR",6,172,"Kill","Random Logs","One-shot",242.199996948242,"SoD",1,45.012,26644940,-16308,58637,NA
"awk19cNAjtmYgndR",6,172,"Kill","Random Logs","One-shot",242.199996948242,"LV",2,96.025,17987971,-16147,58609,NA
"awk19cNAjtmYgndR",6,172,"Kill","Random Logs","One-shot",242.199996948242,"SoL",3,135.008,9629852,-16147,58609,NA
"mDaz7r9MZKv6hTY2",6,172,"Kill","Random Logs","One-shot",242.720001220703,"SoL",1,45.027,26955635,-16785,58448,NA
"mDaz7r9MZKv6hTY2",6,172,"Kill","Random Logs","One-shot",242.720001220703,"LV",2,96.103,16463106,-16785,58448,NA
"mDaz7r9MZKv6hTY2",6,172,"Kill","Random Logs","One-shot",242.720001220703,"SoD",3,135.013,7984149,-17124,58232,NA
"7Np1dHBjTnh6mVwt",8,240,"Wipe","Random Logs","Log w/ wipe(s)",240.039993286133,"SoD",1,44.97,29910355,-16597,58544,NA
"7Np1dHBjTnh6mVwt",8,240,"Wipe","Random Logs","Log w/ wipe(s)",240.039993286133,"DV",2,95.981,32173364,-16605,58553,NA
"7Np1dHBjTnh6mVwt",8,240,"Wipe","Random Logs","Log w/ wipe(s)",240.039993286133,"SoL",3,134.981,23779709,-16682,58714,NA
"7Np1dHBjTnh6mVwt",8,240,"Wipe","Random Logs","Log w/ wipe(s)",240.039993286133,"LV",4,186.043,13843550,-16682,58714,NA
"7Np1dHBjTnh6mVwt",8,240,"Wipe","Random Logs","Log w/ wipe(s)",240.039993286133,"SoL",5,224.965,8073534,-16293,58409,NA
"7Np1dHBjTnh6mVwt",9,259,"Kill","Random Logs","Log w/ wipe(s)",240.039993286133,"SoD",1,44.996,29955761,-16685,58034,NA
"7Np1dHBjTnh6mVwt",9,259,"Kill","Random Logs","Log w/ wipe(s)",240.039993286133,"LV",2,95.946,31852003,-16514,58321,NA
"7Np1dHBjTnh6mVwt",9,259,"Kill","Random Logs","Log w/ wipe(s)",240.039993286133,"DV",3,140.955,23688016,-16685,58034,NA
"7Np1dHBjTnh6mVwt",9,259,"Kill","Random Logs","Log w/ wipe(s)",240.039993286133,"SoL",4,179.961,13268249,-16514,58321,NA
"7Np1dHBjTnh6mVwt",9,259,"Kill","Random Logs","Log w/ wipe(s)",240.039993286133,"SoL",5,224.942,5817591,-16514,58321,NA
"7Np1dHBjTnh6mVwt",16,235,"Kill","Random Logs","Log w/ wipe(s)",236.800003051758,"SoD",1,44.928,31166492,-16668,57813,NA
"7Np1dHBjTnh6mVwt",16,235,"Kill","Random Logs","Log w/ wipe(s)",236.800003051758,"DV",2,95.919,23232948,-16780,57986,NA
"7Np1dHBjTnh6mVwt",16,235,"Kill","Random Logs","Log w/ wipe(s)",236.800003051758,"SoL",3,134.921,16048723,-16860,58199,NA
"7Np1dHBjTnh6mVwt",16,235,"Kill","Random Logs","Log w/ wipe(s)",236.800003051758,"LV",4,185.981,6444521,-16860,58199,NA
"7Np1dHBjTnh6mVwt",16,235,"Kill","Random Logs","Log w/ wipe(s)",236.800003051758,"LV",5,230.918,392488,-16860,58199,NA
"7Np1dHBjTnh6mVwt",23,145,"Kill","Random Logs","Log w/ wipe(s)",247.240005493164,"SoD",1,44.962,26823664,-16701,58258,NA
"7Np1dHBjTnh6mVwt",23,145,"Kill","Random Logs","Log w/ wipe(s)",247.240005493164,"DV",2,96.038,14093732,-16701,58258,NA
"7Np1dHBjTnh6mVwt",23,145,"Kill","Random Logs","Log w/ wipe(s)",247.240005493164,"SoL",3,134.941,2183994,-16785,58448,NA
"7Np1dHBjTnh6mVwt",32,161,"Kill","Random Logs","Log w/ wipe(s)",244.759994506836,"DV",1,50.921,26948028,-15918,58283,NA
"7Np1dHBjTnh6mVwt",32,161,"Kill","Random Logs","Log w/ wipe(s)",244.759994506836,"SoL",2,90.001,16031023,-15722,58429,NA
"7Np1dHBjTnh6mVwt",32,161,"Kill","Random Logs","Log w/ wipe(s)",244.759994506836,"SoD",3,134.913,4595434,-15918,58283,NA
"MqZ3fd7RFxJV2Xaj",6,146,"Kill","Random Logs","One-shot",246.240005493164,"DV",1,50.962,23923666,-16672,58194,NA
"MqZ3fd7RFxJV2Xaj",6,146,"Kill","Random Logs","One-shot",246.240005493164,"SoL",2,89.95,14120762,-16494,58494,NA
"MqZ3fd7RFxJV2Xaj",6,146,"Kill","Random Logs","One-shot",246.240005493164,"LV",3,140.955,1776277,-16494,58494,NA
"wg36QhPRajZFDAXv",13,153,"Kill","Random Logs","One-shot",244.960006713867,"SoD",1,45.011,27335131,-16313,57974,NA
"wg36QhPRajZFDAXv",13,153,"Kill","Random Logs","One-shot",244.960006713867,"LV",2,95.981,14647318,-16210,58500,NA
"wg36QhPRajZFDAXv",13,153,"Kill","Random Logs","One-shot",244.960006713867,"SoL",3,134.963,4746700,-16210,58500,NA
"dNGywXBgnCQTRKkL",7,148,"Kill","Random Logs","One-shot",248.679992675781,"SoL",1,44.973,24312203,-16406,57990,NA
"dNGywXBgnCQTRKkL",7,148,"Kill","Random Logs","One-shot",248.679992675781,"SoD",2,89.989,13476213,-16766,57930,NA
"dNGywXBgnCQTRKkL",7,148,"Kill","Random Logs","One-shot",248.679992675781,"LV",3,140.997,2764639,-16406,57990,NA
"WqKZ6CxBrQpfmY4T",6,172,"Kill","Random Logs","One-shot",242.720001220703,"SoL",1,45,26955635,-16785,58448,NA
"WqKZ6CxBrQpfmY4T",6,172,"Kill","Random Logs","One-shot",242.720001220703,"LV",2,96.073,16463106,-16785,58448,NA
"WqKZ6CxBrQpfmY4T",6,172,"Kill","Random Logs","One-shot",242.720001220703,"SoD",3,135.001,7984149,-17124,58232,NA
"TxBhAQtV3XKFGmfW",7,137,"Kill","Random Logs","One-shot",247.199996948242,"DV",1,51.031,23458202,-17033,58210,NA
"TxBhAQtV3XKFGmfW",7,137,"Kill","Random Logs","One-shot",247.199996948242,"SoL",2,90.011,12897228,-16785,58448,NA
"aRBkQgAt7C1Y4JKP",12,192,"Kill","Random Logs","One-shot",240.440002441406,"LV",1,50.965,28124226,-16025,58310,NA
"aRBkQgAt7C1Y4JKP",12,192,"Kill","Random Logs","One-shot",240.440002441406,"SoL",2,89.94,21174881,-16025,58310,NA
"aRBkQgAt7C1Y4JKP",12,192,"Kill","Random Logs","One-shot",240.440002441406,"SoD",3,134.959,12640755,-16138,57674,NA
"aRBkQgAt7C1Y4JKP",12,192,"Kill","Random Logs","One-shot",240.440002441406,"DV",4,185.991,1774664,-16138,57674,NA
"wpFXJNby4Z1vVBLr",6,178,"Kill","Random Logs","One-shot",244.520004272461,"SoL",1,44.917,28288043,-16066,57938,NA
"wpFXJNby4Z1vVBLr",6,178,"Kill","Random Logs","One-shot",244.520004272461,"LV",2,95.885,18999443,-16066,57938,NA
"wpFXJNby4Z1vVBLr",6,178,"Kill","Random Logs","One-shot",244.520004272461,"SoD",3,134.916,10251718,-16250,57515,NA
"WjTy41qGZxJdHgwc",9,191,"Kill","Random Logs","One-shot",241.240005493164,"DV",1,51.007,28470922,-16645,58044,NA
"WjTy41qGZxJdHgwc",9,191,"Kill","Random Logs","One-shot",241.240005493164,"SoD",2,90.035,19555072,-16645,58044,NA
"WjTy41qGZxJdHgwc",9,191,"Kill","Random Logs","One-shot",241.240005493164,"LV",3,140.967,8004446,-16771,58211,NA
"WjTy41qGZxJdHgwc",9,191,"Kill","Random Logs","One-shot",241.240005493164,"SoL",4,180.014,1153166,-16771,58211,NA
"R12ZanfHLtjmVkD9",6,178,"Kill","Random Logs","One-shot",244.520004272461,"SoL",1,45.029,28288043,-16066,57938,NA
"R12ZanfHLtjmVkD9",6,178,"Kill","Random Logs","One-shot",244.520004272461,"LV",2,96.069,18999443,-16066,57938,NA
"R12ZanfHLtjmVkD9",6,178,"Kill","Random Logs","One-shot",244.520004272461,"SoD",3,134.957,10251718,-16250,57515,NA
"pHKTJyt2cYALbB6m",8,144,"Kill","Random Logs","One-shot",243.360000610352,"DV",1,50.955,24261028,-16180,57702,NA
"pHKTJyt2cYALbB6m",8,144,"Kill","Random Logs","One-shot",243.360000610352,"SoD",2,89.963,14601218,-16180,57702,NA
"pHKTJyt2cYALbB6m",8,144,"Kill","Random Logs","One-shot",243.360000610352,"LV",3,140.93,962173,-16229,58279,NA
"4CTAvHYw7xpLkc21",6,142,"Kill","Random Logs","One-shot",247.520004272461,"LV",1,50.964,22889788,-16785,58448,NA
"4CTAvHYw7xpLkc21",6,142,"Kill","Random Logs","One-shot",247.520004272461,"SoL",2,89.963,13413119,-16785,58448,NA
"4CTAvHYw7xpLkc21",6,142,"Kill","Random Logs","One-shot",247.520004272461,"SoD",3,134.964,1886605,-16686,58017,NA
"4CTAvHYw7xpLkc21",40,161,"Kill","Random Logs","One-shot",243.639999389648,"LV",1,50.96,27615256,-16486,58419,NA
"4CTAvHYw7xpLkc21",40,161,"Kill","Random Logs","One-shot",243.639999389648,"DV",2,95.984,18652884,-16776,58336,NA
"4CTAvHYw7xpLkc21",40,161,"Kill","Random Logs","One-shot",243.639999389648,"SoL",3,134.969,8265589,-16532,58504,NA
"xPvVC39b81mYcqdw",6,142,"Kill","Random Logs","One-shot",248.039993286133,"DV",1,51.006,23654737,-16543,58199,NA
"xPvVC39b81mYcqdw",6,142,"Kill","Random Logs","One-shot",248.039993286133,"SoL",2,89.991,13327417,-16477,58359,NA
"xPvVC39b81mYcqdw",6,142,"Kill","Random Logs","One-shot",248.039993286133,"LV",3,140.99,444100,-16477,58359,NA
"rMAKFmJktxR7LWXb",7,139,"Kill","Random Logs","One-shot",245.440002441406,"DV",1,51.063,24857671,-16155,58278,NA
"rMAKFmJktxR7LWXb",7,139,"Kill","Random Logs","One-shot",245.440002441406,"SoL",2,90.031,14268654,-16244,58457,NA
"x9HAWXYPZpVJqMRw",6,152,"Kill","Random Logs","One-shot",246.720001220703,"SoD",1,44.976,26122972,-16368,57891,NA
"x9HAWXYPZpVJqMRw",6,152,"Kill","Random Logs","One-shot",246.720001220703,"DV",2,95.988,16830724,-16368,57891,NA
"x9HAWXYPZpVJqMRw",6,152,"Kill","Random Logs","One-shot",246.720001220703,"SoL",3,134.956,5398303,-16378,58073,NA
"B3K64ThYQXftWvaP",9,253,"Kill","Random Logs","One-shot",247.839996337891,"SoD",1,44.999,28637662,-17013,54054,NA
"B3K64ThYQXftWvaP",9,253,"Kill","Random Logs","One-shot",247.839996337891,"DV",2,96.029,18317437,-17013,54054,NA
"B3K64ThYQXftWvaP",9,253,"Kill","Random Logs","One-shot",247.839996337891,"SoL",3,135.006,9542990,-17049,54465,NA
"B3K64ThYQXftWvaP",9,253,"Kill","Random Logs","One-shot",247.839996337891,"LV",4,186.035,18068321,-17049,54465,NA
"B3K64ThYQXftWvaP",9,253,"Kill","Random Logs","One-shot",247.839996337891,"LV",5,230.996,5857748,-17049,54465,NA
"g2jQDaA1zTvbf8hG",7,197,"Kill","Random Logs","One-shot",239.919998168945,"SoD",1,44.995,30379618,-16567,58121,NA
"g2jQDaA1zTvbf8hG",7,197,"Kill","Random Logs","One-shot",239.919998168945,"DV",2,96.024,20341084,-16567,58121,NA
"g2jQDaA1zTvbf8hG",7,197,"Kill","Random Logs","One-shot",239.919998168945,"SoL",3,134.98,12457055,-16697,58354,NA
"g2jQDaA1zTvbf8hG",7,197,"Kill","Random Logs","One-shot",239.919998168945,"LV",4,186.039,2659435,-16697,58354,NA
"g2jQDaA1zTvbf8hG",20,173,"Kill","Random Logs","One-shot",242.639999389648,"DV",1,50.997,27770591,-16599,57640,NA
"g2jQDaA1zTvbf8hG",20,173,"Kill","Random Logs","One-shot",242.639999389648,"SoD",2,90.01,18309426,-16544,57761,NA
"g2jQDaA1zTvbf8hG",20,173,"Kill","Random Logs","One-shot",242.639999389648,"SoL",3,134.985,9012162,-16069,58154,NA
"4GRD9CzXqybr3VFx",10,100,"Wipe","Random Logs","Log w/ wipe(s)",239.115386962891,"DV",1,51.007,30184802,-16480,57813,NA
"4GRD9CzXqybr3VFx",10,100,"Wipe","Random Logs","Log w/ wipe(s)",239.115386962891,"SoL",2,89.989,24072927,-16545,58274,NA
"4GRD9CzXqybr3VFx",11,51,"Wipe","Random Logs","Log w/ wipe(s)",239.639999389648,"SoL",1,47.998,32435236,-16122,58555,NA
"4GRD9CzXqybr3VFx",13,87,"Wipe","Random Logs","Log w/ wipe(s)",239.639999389648,"DV",1,51.006,30006153,-16750,58328,NA
"TVJt2YWm8gPvLGb1",8,233,"Kill","Random Logs","Log w/ wipe(s)",247.199996948242,"DV",1,51.038,25851064,-13958,53780,NA
"TVJt2YWm8gPvLGb1",8,233,"Kill","Random Logs","Log w/ wipe(s)",247.199996948242,"SoL",2,90.021,16100087,-13918,54474,NA
"TVJt2YWm8gPvLGb1",8,233,"Kill","Random Logs","Log w/ wipe(s)",247.199996948242,"LV",3,140.967,26090776,-13602,54398,NA
"TVJt2YWm8gPvLGb1",8,233,"Kill","Random Logs","Log w/ wipe(s)",247.199996948242,"SoD",4,180.01,13188061,-13957,54052,NA
"TVJt2YWm8gPvLGb1",8,233,"Kill","Random Logs","Log w/ wipe(s)",247.199996948242,"LV",5,230.982,518714,-13953,54296,NA
"TVJt2YWm8gPvLGb1",12,129,"Kill","Random Logs","Log w/ wipe(s)",248.360000610352,"SoD",1,45.016,22530837,-16984,58240,NA
"TVJt2YWm8gPvLGb1",12,129,"Kill","Random Logs","Log w/ wipe(s)",248.360000610352,"DV",2,96.041,10332013,-16984,58240,NA
"TVJt2YWm8gPvLGb1",25,231,"Wipe","Random Logs","Log w/ wipe(s)",241.520004272461,"SoD",1,45.023,30407004,-15731,57783,NA
"TVJt2YWm8gPvLGb1",25,231,"Wipe","Random Logs","Log w/ wipe(s)",241.520004272461,"DV",2,96.034,31693470,-15731,57783,NA
"TVJt2YWm8gPvLGb1",25,231,"Wipe","Random Logs","Log w/ wipe(s)",241.520004272461,"SoL",3,135.006,22843150,-15919,58105,NA
"TVJt2YWm8gPvLGb1",25,231,"Wipe","Random Logs","Log w/ wipe(s)",241.520004272461,"LV",4,186.014,11841258,-15919,58105,NA
"TVJt2YWm8gPvLGb1",25,231,"Wipe","Random Logs","Log w/ wipe(s)",241.520004272461,"SoL",5,224.997,8464723,-11526,57369,NA
"TVJt2YWm8gPvLGb1",26,105,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"SoD",1,44.991,28543928,-15805,58177,NA
"TVJt2YWm8gPvLGb1",26,105,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"LV",2,95.963,23852009,-16395,55084,NA
"TVJt2YWm8gPvLGb1",27,150,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"DV",1,50.987,29120776,-15372,57788,NA
"TVJt2YWm8gPvLGb1",27,150,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"SoD",2,90.006,21751903,-15722,57979,NA
"TVJt2YWm8gPvLGb1",27,150,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"LV",3,140.986,33744410,-15563,58095,NA
"TVJt2YWm8gPvLGb1",28,214,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"SoL",1,44.935,30203773,-15344,57838,NA
"TVJt2YWm8gPvLGb1",28,214,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"DV",2,95.955,21046557,-15365,58184,NA
"TVJt2YWm8gPvLGb1",28,214,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"SoD",3,134.917,15805031,-15365,58184,NA
"TVJt2YWm8gPvLGb1",28,214,"Wipe","Random Logs","Log w/ wipe(s)",241.559997558594,"LV",4,185.916,10672597,-15668,54797,NA
"TVJt2YWm8gPvLGb1",29,193,"Kill","Random Logs","Log w/ wipe(s)",241.559997558594,"SoL",1,44.99,29369162,-16218,57908,NA
"TVJt2YWm8gPvLGb1",29,193,"Kill","Random Logs","Log w/ wipe(s)",241.559997558594,"SoD",2,89.991,21194873,-16226,58107,NA
"TVJt2YWm8gPvLGb1",29,193,"Kill","Random Logs","Log w/ wipe(s)",241.559997558594,"DV",3,141.003,11857647,-15907,57780,NA
"TVJt2YWm8gPvLGb1",29,193,"Kill","Random Logs","Log w/ wipe(s)",241.559997558594,"LV",4,185.983,1092167,-16218,57908,NA
"YW3JgDy9CPtmxKQV",8,174,"Kill","Random Logs","One-shot",243.119995117188,"SoD",1,44.982,28468335,-16244,58579,NA
"YW3JgDy9CPtmxKQV",8,174,"Kill","Random Logs","One-shot",243.119995117188,"DV",2,95.996,17715818,-16244,58579,NA
"YW3JgDy9CPtmxKQV",8,174,"Kill","Random Logs","One-shot",243.119995117188,"SoL",3,134.962,8778809,-15994,58745,NA
"b9AaCfhcJGnWq3zB",8,182,"Wipe","Random Logs","Log w/ wipe(s)",231.119995117188,"SoD",1,44.997,28815070,-17060,54047,NA
"b9AaCfhcJGnWq3zB",8,182,"Wipe","Random Logs","Log w/ wipe(s)",231.119995117188,"DV",2,96.005,20450476,-17060,54047,NA
"b9AaCfhcJGnWq3zB",8,182,"Wipe","Random Logs","Log w/ wipe(s)",231.119995117188,"SoL",3,134.972,15242140,-16707,54313,NA
"b9AaCfhcJGnWq3zB",9,220,"Kill","Random Logs","Log w/ wipe(s)",231.119995117188,"SoD",1,45.022,28847822,-17116,54119,NA
"b9AaCfhcJGnWq3zB",9,220,"Kill","Random Logs","Log w/ wipe(s)",231.119995117188,"LV",2,96.012,19669763,-17063,54403,NA
"b9AaCfhcJGnWq3zB",9,220,"Kill","Random Logs","Log w/ wipe(s)",231.119995117188,"DV",3,141.032,10998840,-17116,54119,NA
"b9AaCfhcJGnWq3zB",9,220,"Kill","Random Logs","Log w/ wipe(s)",231.119995117188,"SoL",4,180.008,4352401,-17063,54403,NA
"b9AaCfhcJGnWq3zB",17,134,"Wipe","Random Logs","Log w/ wipe(s)",239.600006103516,"SoD",1,45.006,28628937,-16738,54115,NA
"b9AaCfhcJGnWq3zB",17,134,"Wipe","Random Logs","Log w/ wipe(s)",239.600006103516,"DV",2,96.028,20035305,-16738,54115,NA
"b9AaCfhcJGnWq3zB",18,132,"Wipe","Random Logs","Log w/ wipe(s)",239.639999389648,"SoD",1,44.988,28553330,-16641,54114,NA
"b9AaCfhcJGnWq3zB",18,132,"Wipe","Random Logs","Log w/ wipe(s)",239.639999389648,"SoL",2,89.973,20326099,-16814,54140,NA
"b9AaCfhcJGnWq3zB",19,154,"Wipe","Random Logs","Log w/ wipe(s)",239.720001220703,"SoD",1,44.967,28071133,-16272,54109,NA
"b9AaCfhcJGnWq3zB",19,154,"Wipe","Random Logs","Log w/ wipe(s)",239.720001220703,"LV",2,95.967,19454989,-16745,54466,NA
"b9AaCfhcJGnWq3zB",19,154,"Wipe","Random Logs","Log w/ wipe(s)",239.720001220703,"DV",3,140.976,12831888,-16272,54109,NA
"b9AaCfhcJGnWq3zB",20,191,"Kill","Random Logs","Log w/ wipe(s)",239.639999389648,"SoD",1,44.988,28767428,-17060,54047,NA
"b9AaCfhcJGnWq3zB",20,191,"Kill","Random Logs","Log w/ wipe(s)",239.639999389648,"LV",2,95.998,20406919,-17243,54287,NA
"b9AaCfhcJGnWq3zB",20,191,"Kill","Random Logs","Log w/ wipe(s)",239.639999389648,"SoL",3,134.995,12036551,-17351,54184,NA
"b9AaCfhcJGnWq3zB",20,191,"Kill","Random Logs","Log w/ wipe(s)",239.639999389648,"DV",4,186.028,1341007,-17060,54047,NA
"rHaG8czVLg7j3Wnt",7,164,"Kill","Random Logs","One-shot",245.279998779297,"SoD",1,44.987,28114426,-16087,57779,NA
"rHaG8czVLg7j3Wnt",7,164,"Kill","Random Logs","One-shot",245.279998779297,"DV",2,96.097,16405775,-16087,57779,NA
"rHaG8czVLg7j3Wnt",7,164,"Kill","Random Logs","One-shot",245.279998779297,"SoL",3,134.977,7118049,-15944,58348,NA
"wKJvRFVbG86yfxAM",11,193,"Wipe","Random Logs","Log w/ wipe(s)",238.520004272461,"LV",1,50.987,28322393,-16460,58321,NA
"wKJvRFVbG86yfxAM",11,193,"Wipe","Random Logs","Log w/ wipe(s)",238.520004272461,"SoL",2,89.981,22549058,-16460,58321,NA
"wKJvRFVbG86yfxAM",11,193,"Wipe","Random Logs","Log w/ wipe(s)",238.520004272461,"SoD",3,134.984,14925273,-16827,57667,NA
"wKJvRFVbG86yfxAM",11,193,"Wipe","Random Logs","Log w/ wipe(s)",238.520004272461,"DV",4,185.996,28655319,-16827,57667,NA
"wKJvRFVbG86yfxAM",12,182,"Kill","Random Logs","Log w/ wipe(s)",238.399993896484,"SoL",1,44.986,29311907,-16709,58341,NA
"wKJvRFVbG86yfxAM",12,182,"Kill","Random Logs","Log w/ wipe(s)",238.399993896484,"DV",2,96.017,19920711,-17047,57979,NA
"wKJvRFVbG86yfxAM",12,182,"Kill","Random Logs","Log w/ wipe(s)",238.399993896484,"SoD",3,135.024,9710260,-17047,57979,NA
"j6tfnwLbdqNJQYkW",7,193,"Kill","Random Logs","One-shot",243.119995117188,"SoD",1,44.906,28835649,-17042,53983,NA
"j6tfnwLbdqNJQYkW",7,193,"Kill","Random Logs","One-shot",243.119995117188,"LV",2,95.945,18966519,-16996,53649,NA
"j6tfnwLbdqNJQYkW",7,193,"Kill","Random Logs","One-shot",243.119995117188,"DV",3,140.944,8973880,-17042,53983,NA
"j6tfnwLbdqNJQYkW",7,193,"Kill","Random Logs","One-shot",243.119995117188,"SoL",4,180.061,1298497,-16996,53649,NA
"8CWn4Ydq1tkVvQJD",8,287,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"DV",1,51.028,31504389,-10519,55066,NA
"8CWn4Ydq1tkVvQJD",8,287,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoL",2,90.013,25711484,-11367,55532,NA
"8CWn4Ydq1tkVvQJD",8,287,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoD",3,135.035,20594081,-11620,55429,NA
"8CWn4Ydq1tkVvQJD",8,287,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"LV",4,186.032,12813392,-10394,55038,NA
"8CWn4Ydq1tkVvQJD",8,287,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"DV",5,231.016,5060578,-11620,55429,NA
"8CWn4Ydq1tkVvQJD",8,287,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoD",6,270.028,1362146,-10286,55428,NA
"8CWn4Ydq1tkVvQJD",9,135,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"DV",1,51.03,30500457,-10524,55229,NA
"8CWn4Ydq1tkVvQJD",9,135,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoD",2,90.017,24697893,-10524,55229,NA
"8CWn4Ydq1tkVvQJD",9,135,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoL",3,134.999,36173993,-11363,59309,NA
"8CWn4Ydq1tkVvQJD",10,252,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoD",1,45.016,31270110,-10447,54552,NA
"8CWn4Ydq1tkVvQJD",10,252,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"DV",2,96.056,24135670,-10327,54421,NA
"8CWn4Ydq1tkVvQJD",10,252,"Wipe","Random Logs","Log w/ wipe(s)",240.399993896484,"SoL",3,135.031,18152644,-10921,55280,NA
